assessment_id,assessment_name,max_score,lesson_id
2993,Assessment 1,100,1497
2994,Assessment 2,100,1497
2995,Assessment 1,100,1498
2996,Assessment 2,100,1498
2997,Assessment 1,100,1499
2998,Assessment 2,100,1499
2999,Assessment 1,100,1500
3000,Assessment 2,100,1500
3001,Assessment 1,100,1501
3002,Assessment 2,100,1501
3003,Assessment 1,100,1502
3004,Assessment 2,100,1502
3005,Assessment 1,100,1503
3006,Assessment 2,100,1503
3007,Assessment 1,100,1504
3008,Assessment 2,100,1504
3009,Assessment 1,100,1505
3010,Assessment 2,100,1505
3011,Assessment 1,100,1506
3012,Assessment 2,100,1506
3013,Assessment 1,100,1507
3014,Assessment 2,100,1507
3015,Assessment 1,100,1508
3016,Assessment 2,100,1508
3017,Assessment 1,100,1509
3018,Assessment 2,100,1509
3019,Assessment 1,100,1510
3020,Assessment 2,100,1510
3021,Assessment 1,100,1511
3022,Assessment 2,100,1511
3023,Assessment 1,100,1512
3024,Assessment 2,100,1512
3025,Assessment 1,100,1513
3026,Assessment 2,100,1513
3027,Assessment 1,100,1514
3028,Assessment 2,100,1514
3029,Assessment 1,100,1515
3030,Assessment 2,100,1515
3031,Assessment 1,100,1516
3032,Assessment 2,100,1516
3033,Assessment 1,100,1517
3034,Assessment 2,100,1517
3035,Assessment 1,100,1518
3036,Assessment 2,100,1518
3037,Assessment 1,100,1519
3038,Assessment 2,100,1519
3039,Assessment 1,100,1520
3040,Assessment 2,100,1520
3041,Assessment 1,100,1521
3042,Assessment 2,100,1521
3043,Assessment 1,100,1522
3044,Assessment 2,100,1522
3045,Assessment 1,100,1523
3046,Assessment 2,100,1523
3047,Assessment 1,100,1524
3048,Assessment 2,100,1524
3049,Assessment 1,100,1525
3050,Assessment 2,100,1525
3051,Assessment 1,100,1526
3052,Assessment 2,100,1526
3053,Assessment 1,100,1527
3054,Assessment 2,100,1527
3055,Assessment 1,100,1528
3056,Assessment 2,100,1528
3057,Assessment 1,100,1529
3058,Assessment 2,100,1529
3059,Assessment 1,100,1530
3060,Assessment 2,100,1530
3061,Assessment 1,100,1531
3062,Assessment 2,100,1531
3063,Assessment 1,100,1532
3064,Assessment 2,100,1532
3065,Assessment 1,100,1533
3066,Assessment 2,100,1533
3067,Assessment 1,100,1534
3068,Assessment 2,100,1534
3069,Assessment 1,100,1535
3070,Assessment 2,100,1535
3071,Assessment 1,100,1536
3072,Assessment 2,100,1536
3073,Assessment 1,100,1537
3074,Assessment 2,100,1537
3075,Assessment 1,100,1538
3076,Assessment 2,100,1538
3077,Assessment 1,100,1539
3078,Assessment 2,100,1539
3079,Assessment 1,100,1540
3080,Assessment 2,100,1540
3081,Assessment 1,100,1541
3082,Assessment 2,100,1541
3083,Assessment 1,100,1542
3084,Assessment 2,100,1542
3085,Assessment 1,100,1543
3086,Assessment 2,100,1543
3087,Assessment 1,100,1544
3088,Assessment 2,100,1544
3089,Assessment 1,100,1545
3090,Assessment 2,100,1545
3091,Assessment 1,100,1546
3092,Assessment 2,100,1546
3093,Assessment 1,100,1547
3094,Assessment 2,100,1547
3095,Assessment 1,100,1548
3096,Assessment 2,100,1548
3097,Assessment 1,100,1549
3098,Assessment 2,100,1549
3099,Assessment 1,100,1550
3100,Assessment 2,100,1550
3101,Assessment 1,100,1551
3102,Assessment 2,100,1551
3103,Assessment 1,100,1552
3104,Assessment 2,100,1552
3105,Assessment 1,100,1553
3106,Assessment 2,100,1553
3107,Assessment 1,100,1554
3108,Assessment 2,100,1554
3109,Assessment 1,100,1555
3110,Assessment 2,100,1555
3111,Assessment 1,100,1556
3112,Assessment 2,100,1556
3113,Assessment 1,100,1557
3114,Assessment 2,100,1557
3115,Assessment 1,100,1558
3116,Assessment 2,100,1558
3117,Assessment 1,100,1559
3118,Assessment 2,100,1559
3119,Assessment 1,100,1560
3120,Assessment 2,100,1560
3121,Assessment 1,100,1561
3122,Assessment 2,100,1561
3123,Assessment 1,100,1562
3124,Assessment 2,100,1562
3125,Assessment 1,100,1563
3126,Assessment 2,100,1563
3127,Assessment 1,100,1564
3128,Assessment 2,100,1564
3129,Assessment 1,100,1565
3130,Assessment 2,100,1565
3131,Assessment 1,100,1566
3132,Assessment 2,100,1566
3133,Assessment 1,100,1567
3134,Assessment 2,100,1567
3135,Assessment 1,100,1568
3136,Assessment 2,100,1568
3137,Assessment 1,100,1569
3138,Assessment 2,100,1569
3139,Assessment 1,100,1570
3140,Assessment 2,100,1570
3141,Assessment 1,100,1571
3142,Assessment 2,100,1571
3143,Assessment 1,100,1572
3144,Assessment 2,100,1572
3145,Assessment 1,100,1573
3146,Assessment 2,100,1573
3147,Assessment 1,100,1574
3148,Assessment 2,100,1574
3149,Assessment 1,100,1575
3150,Assessment 2,100,1575
3151,Assessment 1,100,1576
3152,Assessment 2,100,1576
3153,Assessment 1,100,1577
3154,Assessment 2,100,1577
3155,Assessment 1,100,1578
3156,Assessment 2,100,1578
3157,Assessment 1,100,1579
3158,Assessment 2,100,1579
3159,Assessment 1,100,1580
3160,Assessment 2,100,1580
3161,Assessment 1,100,1581
3162,Assessment 2,100,1581
3163,Assessment 1,100,1582
3164,Assessment 2,100,1582
3165,Assessment 1,100,1583
3166,Assessment 2,100,1583
3167,Assessment 1,100,1584
3168,Assessment 2,100,1584
3169,Assessment 1,100,1585
3170,Assessment 2,100,1585
3171,Assessment 1,100,1586
3172,Assessment 2,100,1586
3173,Assessment 1,100,1587
3174,Assessment 2,100,1587
3175,Assessment 1,100,1588
3176,Assessment 2,100,1588
3177,Assessment 1,100,1589
3178,Assessment 2,100,1589
3179,Assessment 1,100,1590
3180,Assessment 2,100,1590
3181,Assessment 1,100,1591
3182,Assessment 2,100,1591
3183,Assessment 1,100,1592
3184,Assessment 2,100,1592
3185,Assessment 1,100,1593
3186,Assessment 2,100,1593
3187,Assessment 1,100,1594
3188,Assessment 2,100,1594
3189,Assessment 1,100,1595
3190,Assessment 2,100,1595
3191,Assessment 1,100,1596
3192,Assessment 2,100,1596
3193,Assessment 1,100,1597
3194,Assessment 2,100,1597
3195,Assessment 1,100,1598
3196,Assessment 2,100,1598
3197,Assessment 1,100,1599
3198,Assessment 2,100,1599
3199,Assessment 1,100,1600
3200,Assessment 2,100,1600
3201,Assessment 1,100,1601
3202,Assessment 2,100,1601
3203,Assessment 1,100,1602
3204,Assessment 2,100,1602
3205,Assessment 1,100,1603
3206,Assessment 2,100,1603
3207,Assessment 1,100,1604
3208,Assessment 2,100,1604
3209,Assessment 1,100,1605
3210,Assessment 2,100,1605
3211,Assessment 1,100,1606
3212,Assessment 2,100,1606
3213,Assessment 1,100,1607
3214,Assessment 2,100,1607
3215,Assessment 1,100,1608
3216,Assessment 2,100,1608
3217,Assessment 1,100,1609
3218,Assessment 2,100,1609
3219,Assessment 1,100,1610
3220,Assessment 2,100,1610
3221,Assessment 1,100,1611
3222,Assessment 2,100,1611
3223,Assessment 1,100,1612
3224,Assessment 2,100,1612
3225,Assessment 1,100,1613
3226,Assessment 2,100,1613
3227,Assessment 1,100,1614
3228,Assessment 2,100,1614
3229,Assessment 1,100,1615
3230,Assessment 2,100,1615
3231,Assessment 1,100,1616
3232,Assessment 2,100,1616
3233,Assessment 1,100,1617
3234,Assessment 2,100,1617
3235,Assessment 1,100,1618
3236,Assessment 2,100,1618
3237,Assessment 1,100,1619
3238,Assessment 2,100,1619
3239,Assessment 1,100,1620
3240,Assessment 2,100,1620
3241,Assessment 1,100,1621
3242,Assessment 2,100,1621
3243,Assessment 1,100,1622
3244,Assessment 2,100,1622
3245,Assessment 1,100,1623
3246,Assessment 2,100,1623
3247,Assessment 1,100,1624
3248,Assessment 2,100,1624
3249,Assessment 1,100,1625
3250,Assessment 2,100,1625
3251,Assessment 1,100,1626
3252,Assessment 2,100,1626
3253,Assessment 1,100,1627
3254,Assessment 2,100,1627
3255,Assessment 1,100,1628
3256,Assessment 2,100,1628
3257,Assessment 1,100,1629
3258,Assessment 2,100,1629
3259,Assessment 1,100,1630
3260,Assessment 2,100,1630
3261,Assessment 1,100,1631
3262,Assessment 2,100,1631
3263,Assessment 1,100,1632
3264,Assessment 2,100,1632
3265,Assessment 1,100,1633
3266,Assessment 2,100,1633
3267,Assessment 1,100,1634
3268,Assessment 2,100,1634
3269,Assessment 1,100,1635
3270,Assessment 2,100,1635
3271,Assessment 1,100,1636
3272,Assessment 2,100,1636
3273,Assessment 1,100,1637
3274,Assessment 2,100,1637
3275,Assessment 1,100,1638
3276,Assessment 2,100,1638
3277,Assessment 1,100,1639
3278,Assessment 2,100,1639
3279,Assessment 1,100,1640
3280,Assessment 2,100,1640
3281,Assessment 1,100,1641
3282,Assessment 2,100,1641
3283,Assessment 1,100,1642
3284,Assessment 2,100,1642
3285,Assessment 1,100,1643
3286,Assessment 2,100,1643
3287,Assessment 1,100,1644
3288,Assessment 2,100,1644
3289,Assessment 1,100,1645
3290,Assessment 2,100,1645
3291,Assessment 1,100,1646
3292,Assessment 2,100,1646
3293,Assessment 1,100,1647
3294,Assessment 2,100,1647
3295,Assessment 1,100,1648
3296,Assessment 2,100,1648
3297,Assessment 1,100,1649
3298,Assessment 2,100,1649
3299,Assessment 1,100,1650
3300,Assessment 2,100,1650
3301,Assessment 1,100,1651
3302,Assessment 2,100,1651
3303,Assessment 1,100,1652
3304,Assessment 2,100,1652
3305,Assessment 1,100,1653
3306,Assessment 2,100,1653
3307,Assessment 1,100,1654
3308,Assessment 2,100,1654
3309,Assessment 1,100,1655
3310,Assessment 2,100,1655
3311,Assessment 1,100,1656
3312,Assessment 2,100,1656
3313,Assessment 1,100,1657
3314,Assessment 2,100,1657
3315,Assessment 1,100,1658
3316,Assessment 2,100,1658
3317,Assessment 1,100,1659
3318,Assessment 2,100,1659
3319,Assessment 1,100,1660
3320,Assessment 2,100,1660
3321,Assessment 1,100,1661
3322,Assessment 2,100,1661
3323,Assessment 1,100,1662
3324,Assessment 2,100,1662
3325,Assessment 1,100,1663
3326,Assessment 2,100,1663
3327,Assessment 1,100,1664
3328,Assessment 2,100,1664
3329,Assessment 1,100,1665
3330,Assessment 2,100,1665
3331,Assessment 1,100,1666
3332,Assessment 2,100,1666
3333,Assessment 1,100,1667
3334,Assessment 2,100,1667
3335,Assessment 1,100,1668
3336,Assessment 2,100,1668
3337,Assessment 1,100,1669
3338,Assessment 2,100,1669
3339,Assessment 1,100,1670
3340,Assessment 2,100,1670
3341,Assessment 1,100,1671
3342,Assessment 2,100,1671
3343,Assessment 1,100,1672
3344,Assessment 2,100,1672
3345,Assessment 1,100,1673
3346,Assessment 2,100,1673
3347,Assessment 1,100,1674
3348,Assessment 2,100,1674
3349,Assessment 1,100,1675
3350,Assessment 2,100,1675
3351,Assessment 1,100,1676
3352,Assessment 2,100,1676
3353,Assessment 1,100,1677
3354,Assessment 2,100,1677
3355,Assessment 1,100,1678
3356,Assessment 2,100,1678
3357,Assessment 1,100,1679
3358,Assessment 2,100,1679
3359,Assessment 1,100,1680
3360,Assessment 2,100,1680
3361,Assessment 1,100,1681
3362,Assessment 2,100,1681
3363,Assessment 1,100,1682
3364,Assessment 2,100,1682
3365,Assessment 1,100,1683
3366,Assessment 2,100,1683
3367,Assessment 1,100,1684
3368,Assessment 2,100,1684
3369,Assessment 1,100,1685
3370,Assessment 2,100,1685
3371,Assessment 1,100,1686
3372,Assessment 2,100,1686
3373,Assessment 1,100,1687
3374,Assessment 2,100,1687
3375,Assessment 1,100,1688
3376,Assessment 2,100,1688
3377,Assessment 1,100,1689
3378,Assessment 2,100,1689
3379,Assessment 1,100,1690
3380,Assessment 2,100,1690
3381,Assessment 1,100,1691
3382,Assessment 2,100,1691
3383,Assessment 1,100,1692
3384,Assessment 2,100,1692
3385,Assessment 1,100,1693
3386,Assessment 2,100,1693
3387,Assessment 1,100,1694
3388,Assessment 2,100,1694
3389,Assessment 1,100,1695
3390,Assessment 2,100,1695
3391,Assessment 1,100,1696
3392,Assessment 2,100,1696
3393,Assessment 1,100,1697
3394,Assessment 2,100,1697
3395,Assessment 1,100,1698
3396,Assessment 2,100,1698
3397,Assessment 1,100,1699
3398,Assessment 2,100,1699
3399,Assessment 1,100,1700
3400,Assessment 2,100,1700
3401,Assessment 1,100,1701
3402,Assessment 2,100,1701
3403,Assessment 1,100,1702
3404,Assessment 2,100,1702
3405,Assessment 1,100,1703
3406,Assessment 2,100,1703
3407,Assessment 1,100,1704
3408,Assessment 2,100,1704
3409,Assessment 1,100,1705
3410,Assessment 2,100,1705
3411,Assessment 1,100,1706
3412,Assessment 2,100,1706
3413,Assessment 1,100,1707
3414,Assessment 2,100,1707
3415,Assessment 1,100,1708
3416,Assessment 2,100,1708
3417,Assessment 1,100,1709
3418,Assessment 2,100,1709
3419,Assessment 1,100,1710
3420,Assessment 2,100,1710
3421,Assessment 1,100,1711
3422,Assessment 2,100,1711
3423,Assessment 1,100,1712
3424,Assessment 2,100,1712
3425,Assessment 1,100,1713
3426,Assessment 2,100,1713
3427,Assessment 1,100,1714
3428,Assessment 2,100,1714
3429,Assessment 1,100,1715
3430,Assessment 2,100,1715
3431,Assessment 1,100,1716
3432,Assessment 2,100,1716
3433,Assessment 1,100,1717
3434,Assessment 2,100,1717
3435,Assessment 1,100,1718
3436,Assessment 2,100,1718
3437,Assessment 1,100,1719
3438,Assessment 2,100,1719
3439,Assessment 1,100,1720
3440,Assessment 2,100,1720
3441,Assessment 1,100,1721
3442,Assessment 2,100,1721
3443,Assessment 1,100,1722
3444,Assessment 2,100,1722
3445,Assessment 1,100,1723
3446,Assessment 2,100,1723
3447,Assessment 1,100,1724
3448,Assessment 2,100,1724
3449,Assessment 1,100,1725
3450,Assessment 2,100,1725
3451,Assessment 1,100,1726
3452,Assessment 2,100,1726
3453,Assessment 1,100,1727
3454,Assessment 2,100,1727
3455,Assessment 1,100,1728
3456,Assessment 2,100,1728
3457,Assessment 1,100,1729
3458,Assessment 2,100,1729
3459,Assessment 1,100,1730
3460,Assessment 2,100,1730
3461,Assessment 1,100,1731
3462,Assessment 2,100,1731
3463,Assessment 1,100,1732
3464,Assessment 2,100,1732
3465,Assessment 1,100,1733
3466,Assessment 2,100,1733
3467,Assessment 1,100,1734
3468,Assessment 2,100,1734
3469,Assessment 1,100,1735
3470,Assessment 2,100,1735
3471,Assessment 1,100,1736
3472,Assessment 2,100,1736
3473,Assessment 1,100,1737
3474,Assessment 2,100,1737
3475,Assessment 1,100,1738
3476,Assessment 2,100,1738
3477,Assessment 1,100,1739
3478,Assessment 2,100,1739
3479,Assessment 1,100,1740
3480,Assessment 2,100,1740
3481,Assessment 1,100,1741
3482,Assessment 2,100,1741
3483,Assessment 1,100,1742
3484,Assessment 2,100,1742
3485,Assessment 1,100,1743
3486,Assessment 2,100,1743
3487,Assessment 1,100,1744
3488,Assessment 2,100,1744
3489,Assessment 1,100,1745
3490,Assessment 2,100,1745
3491,Assessment 1,100,1746
3492,Assessment 2,100,1746
3493,Assessment 1,100,1747
3494,Assessment 2,100,1747
3495,Assessment 1,100,1748
3496,Assessment 2,100,1748
3497,Assessment 1,100,1749
3498,Assessment 2,100,1749
3499,Assessment 1,100,1750
3500,Assessment 2,100,1750
3501,Assessment 1,100,1751
3502,Assessment 2,100,1751
3503,Assessment 1,100,1752
3504,Assessment 2,100,1752
3505,Assessment 1,100,1753
3506,Assessment 2,100,1753
3507,Assessment 1,100,1754
3508,Assessment 2,100,1754
3509,Assessment 1,100,1755
3510,Assessment 2,100,1755
3511,Assessment 1,100,1756
3512,Assessment 2,100,1756
3513,Assessment 1,100,1757
3514,Assessment 2,100,1757
3515,Assessment 1,100,1758
3516,Assessment 2,100,1758
3517,Assessment 1,100,1759
3518,Assessment 2,100,1759
3519,Assessment 1,100,1760
3520,Assessment 2,100,1760
3521,Assessment 1,100,1761
3522,Assessment 2,100,1761
3523,Assessment 1,100,1762
3524,Assessment 2,100,1762
3525,Assessment 1,100,1763
3526,Assessment 2,100,1763
3527,Assessment 1,100,1764
3528,Assessment 2,100,1764
3529,Assessment 1,100,1765
3530,Assessment 2,100,1765
3531,Assessment 1,100,1766
3532,Assessment 2,100,1766
3533,Assessment 1,100,1767
3534,Assessment 2,100,1767
3535,Assessment 1,100,1768
3536,Assessment 2,100,1768
3537,Assessment 1,100,1769
3538,Assessment 2,100,1769
3539,Assessment 1,100,1770
3540,Assessment 2,100,1770
3541,Assessment 1,100,1771
3542,Assessment 2,100,1771
3543,Assessment 1,100,1772
3544,Assessment 2,100,1772
3545,Assessment 1,100,1773
3546,Assessment 2,100,1773
3547,Assessment 1,100,1774
3548,Assessment 2,100,1774
3549,Assessment 1,100,1775
3550,Assessment 2,100,1775
3551,Assessment 1,100,1776
3552,Assessment 2,100,1776
3553,Assessment 1,100,1777
3554,Assessment 2,100,1777
3555,Assessment 1,100,1778
3556,Assessment 2,100,1778
3557,Assessment 1,100,1779
3558,Assessment 2,100,1779
3559,Assessment 1,100,1780
3560,Assessment 2,100,1780
3561,Assessment 1,100,1781
3562,Assessment 2,100,1781
3563,Assessment 1,100,1782
3564,Assessment 2,100,1782
3565,Assessment 1,100,1783
3566,Assessment 2,100,1783
3567,Assessment 1,100,1784
3568,Assessment 2,100,1784
3569,Assessment 1,100,1785
3570,Assessment 2,100,1785
3571,Assessment 1,100,1786
3572,Assessment 2,100,1786
3573,Assessment 1,100,1787
3574,Assessment 2,100,1787
3575,Assessment 1,100,1788
3576,Assessment 2,100,1788
3577,Assessment 1,100,1789
3578,Assessment 2,100,1789
3579,Assessment 1,100,1790
3580,Assessment 2,100,1790
3581,Assessment 1,100,1791
3582,Assessment 2,100,1791
3583,Assessment 1,100,1792
3584,Assessment 2,100,1792
3585,Assessment 1,100,1793
3586,Assessment 2,100,1793
3587,Assessment 1,100,1794
3588,Assessment 2,100,1794
3589,Assessment 1,100,1795
3590,Assessment 2,100,1795
3591,Assessment 1,100,1796
3592,Assessment 2,100,1796
3593,Assessment 1,100,1797
3594,Assessment 2,100,1797
3595,Assessment 1,100,1798
3596,Assessment 2,100,1798
3597,Assessment 1,100,1799
3598,Assessment 2,100,1799
3599,Assessment 1,100,1800
3600,Assessment 2,100,1800
3601,Assessment 1,100,1801
3602,Assessment 2,100,1801
3603,Assessment 1,100,1802
3604,Assessment 2,100,1802
3605,Assessment 1,100,1803
3606,Assessment 2,100,1803
3607,Assessment 1,100,1804
3608,Assessment 2,100,1804
3609,Assessment 1,100,1805
3610,Assessment 2,100,1805
3611,Assessment 1,100,1806
3612,Assessment 2,100,1806
3613,Assessment 1,100,1807
3614,Assessment 2,100,1807
3615,Assessment 1,100,1808
3616,Assessment 2,100,1808
3617,Assessment 1,100,1809
3618,Assessment 2,100,1809
3619,Assessment 1,100,1810
3620,Assessment 2,100,1810
3621,Assessment 1,100,1811
3622,Assessment 2,100,1811
3623,Assessment 1,100,1812
3624,Assessment 2,100,1812
3625,Assessment 1,100,1813
3626,Assessment 2,100,1813
3627,Assessment 1,100,1814
3628,Assessment 2,100,1814
3629,Assessment 1,100,1815
3630,Assessment 2,100,1815
3631,Assessment 1,100,1816
3632,Assessment 2,100,1816
3633,Assessment 1,100,1817
3634,Assessment 2,100,1817
3635,Assessment 1,100,1818
3636,Assessment 2,100,1818
3637,Assessment 1,100,1819
3638,Assessment 2,100,1819
3639,Assessment 1,100,1820
3640,Assessment 2,100,1820
3641,Assessment 1,100,1821
3642,Assessment 2,100,1821
3643,Assessment 1,100,1822
3644,Assessment 2,100,1822
3645,Assessment 1,100,1823
3646,Assessment 2,100,1823
3647,Assessment 1,100,1824
3648,Assessment 2,100,1824
3649,Assessment 1,100,1825
3650,Assessment 2,100,1825
3651,Assessment 1,100,1826
3652,Assessment 2,100,1826
3653,Assessment 1,100,1827
3654,Assessment 2,100,1827
3655,Assessment 1,100,1828
3656,Assessment 2,100,1828
3657,Assessment 1,100,1829
3658,Assessment 2,100,1829
3659,Assessment 1,100,1830
3660,Assessment 2,100,1830
3661,Assessment 1,100,1831
3662,Assessment 2,100,1831
3663,Assessment 1,100,1832
3664,Assessment 2,100,1832
3665,Assessment 1,100,1833
3666,Assessment 2,100,1833
3667,Assessment 1,100,1834
3668,Assessment 2,100,1834
3669,Assessment 1,100,1835
3670,Assessment 2,100,1835
3671,Assessment 1,100,1836
3672,Assessment 2,100,1836
3673,Assessment 1,100,1837
3674,Assessment 2,100,1837
3675,Assessment 1,100,1838
3676,Assessment 2,100,1838
3677,Assessment 1,100,1839
3678,Assessment 2,100,1839
3679,Assessment 1,100,1840
3680,Assessment 2,100,1840
3681,Assessment 1,100,1841
3682,Assessment 2,100,1841
3683,Assessment 1,100,1842
3684,Assessment 2,100,1842
3685,Assessment 1,100,1843
3686,Assessment 2,100,1843
3687,Assessment 1,100,1844
3688,Assessment 2,100,1844
3689,Assessment 1,100,1845
3690,Assessment 2,100,1845
3691,Assessment 1,100,1846
3692,Assessment 2,100,1846
3693,Assessment 1,100,1847
3694,Assessment 2,100,1847
3695,Assessment 1,100,1848
3696,Assessment 2,100,1848
3697,Assessment 1,100,1849
3698,Assessment 2,100,1849
3699,Assessment 1,100,1850
3700,Assessment 2,100,1850
3701,Assessment 1,100,1851
3702,Assessment 2,100,1851
3703,Assessment 1,100,1852
3704,Assessment 2,100,1852
3705,Assessment 1,100,1853
3706,Assessment 2,100,1853
3707,Assessment 1,100,1854
3708,Assessment 2,100,1854
3709,Assessment 1,100,1855
3710,Assessment 2,100,1855
3711,Assessment 1,100,1856
3712,Assessment 2,100,1856
3713,Assessment 1,100,1857
3714,Assessment 2,100,1857
3715,Assessment 1,100,1858
3716,Assessment 2,100,1858
3717,Assessment 1,100,1859
3718,Assessment 2,100,1859
3719,Assessment 1,100,1860
3720,Assessment 2,100,1860
3721,Assessment 1,100,1861
3722,Assessment 2,100,1861
3723,Assessment 1,100,1862
3724,Assessment 2,100,1862
3725,Assessment 1,100,1863
3726,Assessment 2,100,1863
3727,Assessment 1,100,1864
3728,Assessment 2,100,1864
3729,Assessment 1,100,1865
3730,Assessment 2,100,1865
3731,Assessment 1,100,1866
3732,Assessment 2,100,1866
3733,Assessment 1,100,1867
3734,Assessment 2,100,1867
3735,Assessment 1,100,1868
3736,Assessment 2,100,1868
3737,Assessment 1,100,1869
3738,Assessment 2,100,1869
3739,Assessment 1,100,1870
3740,Assessment 2,100,1870
3741,Assessment 1,100,1871
3742,Assessment 2,100,1871
3743,Assessment 1,100,1872
3744,Assessment 2,100,1872
3745,Assessment 1,100,1873
3746,Assessment 2,100,1873
3747,Assessment 1,100,1874
3748,Assessment 2,100,1874
3749,Assessment 1,100,1875
3750,Assessment 2,100,1875
3751,Assessment 1,100,1876
3752,Assessment 2,100,1876
3753,Assessment 1,100,1877
3754,Assessment 2,100,1877
3755,Assessment 1,100,1878
3756,Assessment 2,100,1878
3757,Assessment 1,100,1879
3758,Assessment 2,100,1879
3759,Assessment 1,100,1880
3760,Assessment 2,100,1880
3761,Assessment 1,100,1881
3762,Assessment 2,100,1881
3763,Assessment 1,100,1882
3764,Assessment 2,100,1882
3765,Assessment 1,100,1883
3766,Assessment 2,100,1883
3767,Assessment 1,100,1884
3768,Assessment 2,100,1884
3769,Assessment 1,100,1885
3770,Assessment 2,100,1885
3771,Assessment 1,100,1886
3772,Assessment 2,100,1886
3773,Assessment 1,100,1887
3774,Assessment 2,100,1887
3775,Assessment 1,100,1888
3776,Assessment 2,100,1888
3777,Assessment 1,100,1889
3778,Assessment 2,100,1889
3779,Assessment 1,100,1890
3780,Assessment 2,100,1890
3781,Assessment 1,100,1891
3782,Assessment 2,100,1891
3783,Assessment 1,100,1892
3784,Assessment 2,100,1892
3785,Assessment 1,100,1893
3786,Assessment 2,100,1893
3787,Assessment 1,100,1894
3788,Assessment 2,100,1894
3789,Assessment 1,100,1895
3790,Assessment 2,100,1895
3791,Assessment 1,100,1896
3792,Assessment 2,100,1896
3793,Assessment 1,100,1897
3794,Assessment 2,100,1897
3795,Assessment 1,100,1898
3796,Assessment 2,100,1898
3797,Assessment 1,100,1899
3798,Assessment 2,100,1899
3799,Assessment 1,100,1900
3800,Assessment 2,100,1900
3801,Assessment 1,100,1901
3802,Assessment 2,100,1901
3803,Assessment 1,100,1902
3804,Assessment 2,100,1902
3805,Assessment 1,100,1903
3806,Assessment 2,100,1903
3807,Assessment 1,100,1904
3808,Assessment 2,100,1904
3809,Assessment 1,100,1905
3810,Assessment 2,100,1905
3811,Assessment 1,100,1906
3812,Assessment 2,100,1906
3813,Assessment 1,100,1907
3814,Assessment 2,100,1907
3815,Assessment 1,100,1908
3816,Assessment 2,100,1908
3817,Assessment 1,100,1909
3818,Assessment 2,100,1909
3819,Assessment 1,100,1910
3820,Assessment 2,100,1910
3821,Assessment 1,100,1911
3822,Assessment 2,100,1911
3823,Assessment 1,100,1912
3824,Assessment 2,100,1912
3825,Assessment 1,100,1913
3826,Assessment 2,100,1913
3827,Assessment 1,100,1914
3828,Assessment 2,100,1914
3829,Assessment 1,100,1915
3830,Assessment 2,100,1915
3831,Assessment 1,100,1916
3832,Assessment 2,100,1916
3833,Assessment 1,100,1917
3834,Assessment 2,100,1917
3835,Assessment 1,100,1918
3836,Assessment 2,100,1918
3837,Assessment 1,100,1919
3838,Assessment 2,100,1919
3839,Assessment 1,100,1920
3840,Assessment 2,100,1920
3841,Assessment 1,100,1921
3842,Assessment 2,100,1921
3843,Assessment 1,100,1922
3844,Assessment 2,100,1922
3845,Assessment 1,100,1923
3846,Assessment 2,100,1923
3847,Assessment 1,100,1924
3848,Assessment 2,100,1924
3849,Assessment 1,100,1925
3850,Assessment 2,100,1925
3851,Assessment 1,100,1926
3852,Assessment 2,100,1926
3853,Assessment 1,100,1927
3854,Assessment 2,100,1927
3855,Assessment 1,100,1928
3856,Assessment 2,100,1928
3857,Assessment 1,100,1929
3858,Assessment 2,100,1929
3859,Assessment 1,100,1930
3860,Assessment 2,100,1930
3861,Assessment 1,100,1931
3862,Assessment 2,100,1931
3863,Assessment 1,100,1932
3864,Assessment 2,100,1932
3865,Assessment 1,100,1933
3866,Assessment 2,100,1933
3867,Assessment 1,100,1934
3868,Assessment 2,100,1934
3869,Assessment 1,100,1935
3870,Assessment 2,100,1935
3871,Assessment 1,100,1936
3872,Assessment 2,100,1936
3873,Assessment 1,100,1937
3874,Assessment 2,100,1937
3875,Assessment 1,100,1938
3876,Assessment 2,100,1938
3877,Assessment 1,100,1939
3878,Assessment 2,100,1939
3879,Assessment 1,100,1940
3880,Assessment 2,100,1940
3881,Assessment 1,100,1941
3882,Assessment 2,100,1941
3883,Assessment 1,100,1942
3884,Assessment 2,100,1942
3885,Assessment 1,100,1943
3886,Assessment 2,100,1943
3887,Assessment 1,100,1944
3888,Assessment 2,100,1944
3889,Assessment 1,100,1945
3890,Assessment 2,100,1945
3891,Assessment 1,100,1946
3892,Assessment 2,100,1946
3893,Assessment 1,100,1947
3894,Assessment 2,100,1947
3895,Assessment 1,100,1948
3896,Assessment 2,100,1948
3897,Assessment 1,100,1949
3898,Assessment 2,100,1949
3899,Assessment 1,100,1950
3900,Assessment 2,100,1950
3901,Assessment 1,100,1951
3902,Assessment 2,100,1951
3903,Assessment 1,100,1952
3904,Assessment 2,100,1952
3905,Assessment 1,100,1953
3906,Assessment 2,100,1953
3907,Assessment 1,100,1954
3908,Assessment 2,100,1954
3909,Assessment 1,100,1955
3910,Assessment 2,100,1955
3911,Assessment 1,100,1956
3912,Assessment 2,100,1956
3913,Assessment 1,100,1957
3914,Assessment 2,100,1957
3915,Assessment 1,100,1958
3916,Assessment 2,100,1958
3917,Assessment 1,100,1959
3918,Assessment 2,100,1959
3919,Assessment 1,100,1960
3920,Assessment 2,100,1960
3921,Assessment 1,100,1961
3922,Assessment 2,100,1961
3923,Assessment 1,100,1962
